order_id,customer_name,customer_age,email,city,product,quantity,unit_price,total_revenue,payment_method,order_status,discount_percent,rating,order_date,delivery_days
464,Mohit,35,rahul@gmail.com,Ahmedabad,Mouse,3.0,25999.0,77997,Net Banking,delivered,,1,2022-06-03,2.0
465,Priya,30,,Ahmedabad,Monitor,3.0,14999.0,44997,credit card,Delivered,,4,2023-03-19,3.0
466,Anjali,,rahulgmail.com,,Mobile,4.0,25999.0,103996,Cash,Returned,five,5,2022-03-29,2.0
467,John,35,sneha@gmail.com,Pune,Tablet,5.0,,0,credit card,delivered,0,1,2023-07-29,
468,Sara,45,,mumbai ,Keyboard,4.0,9999.0,39996,Credit Card,Cancelled,5,3,2023-02-28,7.0
469,Sneha,30,anjali@gmail.com,Chennai,Keyboard,4.0,25999.0,103996,UPI,Pending,five,N/A,2024-04-21,1.0
470,Sara,30,john@gmail.com,Delhi,Tablet,,1999.0,,Cash,Returned,0,3,2022-04-26,2.0
471,David,35,,Ahmedabad,Monitor,5.0,4999.0,24995,credit card,Pending,five,,2024-01-28,
472,Amit,22,johngmail.com,Kolkata,Mobile,4.0,25999.0,103996,upi,pending,,3,2022-01-19,1.0
473,Priya,,,Mumbai,Tablet,,1999.0,,upi,pending,15,2,2023-04-22,5.0
474,Rahul,NA,kiran@gmail.com,Chennai,Monitor,,1999.0,unknown,Cash,delivered,five,1,2023-06-05,1.0
475,Rahul,45,anjali@yahoo.com,Mumbai,Tablet,5.0,9999.0,49995,credit card,Cancelled,10,,2022-09-11,3.0
476,Amit,22,john@yahoo.com,,Tablet,5.0,9999.0,49995,Debit Card,Pending,10,4,2022-08-30,
477,Kiran,35,mohitgmail.com,Bangalore,Headphones,1.0,,unknown,UPI,delivered,10,4,2022-05-21,7.0
478,David,35,,Bangalore,Headphones,2.0,,,upi,Pending,five,5,2022-05-15,2.0
479,Rahul,25,,Mumbai,Mouse,1.0,25999.0,25999,UPI,Returned,15,3,2022-11-22,5.0
480,Rahul,30,sneha@gmail.com,Bangalore,Laptop,,,unknown,upi,delivered,,3,2024-02-03,7.0
481,Sara,35,sneha@gmail.com,Delhi,Keyboard,5.0,4999.0,24995,upi,Returned,5,5,2023-08-04,-1.0
482,Anjali,45,rahul@yahoo.com,Ahmedabad,Mobile,4.0,,0,Debit Card,Pending,5,1,2023-09-12,5.0
483,Sneha,,snehagmail.com,Delhi,Mobile,1.0,9999.0,9999,Cash,delivered,15,,2024-02-22,3.0
484,Kiran,,mohit@gmail.com,Pune,Keyboard,4.0,4999.0,19996,UPI,Returned,,,2024-06-06,7.0
485,Anjali,22,david@gmail.com,Ahmedabad,Mouse,5.0,25999.0,129995,Credit Card,Pending,,5,2023-09-01,5.0
486,Sneha,,david@gmail.com,Kolkata,Headphones,1.0,25999.0,25999,Cash,Cancelled,10,4,2024-01-23,2.0
487,Anjali,22,davidgmail.com,DELHI,Headphones,3.0,25999.0,77997,Credit Card,pending,,1,2023-03-09,2.0
488,Sara,30,mohit@yahoo.com,Ahmedabad,Laptop,5.0,,0,Debit Card,Returned,,,2024-03-08,2.0
489,Priya,40,saragmail.com,Delhi,Laptop,4.0,1999.0,7996,credit card,Returned,five,3,2024-06-22,1.0
490,Amit,30,mohit@yahoo.com,Bangalore,Tablet,,14999.0,0,Net Banking,pending,5,2,2023-06-21,-1.0
491,Anjali,,,Kolkata,Keyboard,2.0,,,Debit Card,Delivered,5,2,2022-05-29,1.0
492,David,NA,anjali@yahoo.com,Mumbai,Monitor,3.0,1999.0,5997,Cash,Pending,5,5,2023-09-30,
493,Sneha,NA,priya@gmail.com,,Tablet,4.0,14999.0,59996,Net Banking,pending,,N/A,2023-05-03,-1.0
494,Amit,30,,Bangalore,Mouse,1.0,4999.0,4999,Credit Card,pending,,N/A,2022-08-01,7.0
495,Rahul,22,priya@yahoo.com,Bangalore,Keyboard,3.0,1999.0,5997,UPI,delivered,five,,2022-11-02,
496,Amit,30,,Delhi,Mouse,5.0,25999.0,129995,UPI,Cancelled,10,4,2023-09-02,-1.0
497,Rahul,25,john@yahoo.com,Delhi,Keyboard,4.0,25999.0,103996,upi,Cancelled,10,5,2022-03-11,5.0
498,Anjali,22,priya@gmail.com,mumbai ,Mouse,2.0,,,credit card,Cancelled,15,5,2023-06-22,-1.0
499,David,45,rahul@yahoo.com,DELHI,Headphones,3.0,25999.0,77997,Cash,Pending,,2,2022-11-21,
500,Priya,25,amit@yahoo.com,Chennai,Mouse,2.0,1999.0,3998,Net Banking,Returned,15,1,2022-10-25,3.0
501,John,22,,Delhi,Tablet,5.0,,,UPI,delivered,,3,2022-12-25,-1.0
502,Rahul,45,mohit@gmail.com,Chennai,Tablet,1.0,,unknown,upi,Cancelled,five,4,2022-01-07,5.0
503,David,NA,rahul@yahoo.com,Hyderabad,Headphones,1.0,,,upi,Returned,five,1,2024-03-27,-1.0
504,Sneha,45,david@gmail.com,mumbai ,Keyboard,3.0,25999.0,77997,UPI,Cancelled,0,2,2023-06-18,3.0
505,Kiran,,davidgmail.com,mumbai ,Headphones,1.0,9999.0,9999,Debit Card,delivered,0,N/A,2024-05-10,-1.0
506,Priya,22,john@yahoo.com,Ahmedabad,Mobile,3.0,,unknown,UPI,Returned,10,2,2024-02-09,7.0
507,Priya,45,amitgmail.com,Ahmedabad,Monitor,2.0,1999.0,3998,Credit Card,Returned,,2,2022-11-06,2.0
508,Priya,40,saragmail.com,,Keyboard,4.0,,0,Debit Card,Pending,five,1,2022-12-15,5.0
509,Kiran,22,john@gmail.com,Delhi,Tablet,,25999.0,,Cash,Delivered,0,5,2023-02-01,-1.0
510,Sneha,40,,Chennai,Tablet,,9999.0,,UPI,delivered,10,N/A,2023-11-06,5.0
511,Priya,30,,Mumbai,Monitor,1.0,9999.0,9999,Net Banking,delivered,0,2,2023-11-19,7.0
512,Kiran,40,,Chennai,Mobile,5.0,9999.0,49995,Credit Card,Cancelled,,3,2022-12-25,7.0
513,Priya,22,anjali@gmail.com,Pune,Laptop,1.0,4999.0,4999,Credit Card,Returned,15,2,2023-03-31,
514,John,NA,,Hyderabad,Mouse,5.0,,0,Debit Card,pending,five,N/A,2023-09-03,7.0
515,Priya,30,priya@yahoo.com,Ahmedabad,Tablet,4.0,25999.0,103996,credit card,pending,five,N/A,2022-03-22,5.0
516,Sara,30,,Pune,Mobile,2.0,4999.0,9998,credit card,pending,10,N/A,2023-04-27,-1.0
517,Anjali,NA,amit@gmail.com,Delhi,Tablet,3.0,14999.0,44997,Cash,Returned,5,3,2024-06-22,-1.0
518,Mohit,30,david@gmail.com,Delhi,Tablet,5.0,25999.0,129995,Net Banking,pending,0,N/A,2022-12-23,3.0
519,David,,snehagmail.com,Bangalore,Headphones,4.0,14999.0,59996,Cash,Delivered,10,2,2023-06-30,-1.0
520,David,,,Chennai,Mobile,5.0,14999.0,74995,credit card,pending,0,,2023-12-12,
521,Anjali,NA,sara@gmail.com,Bangalore,Tablet,4.0,1999.0,7996,Cash,Delivered,,1,2023-08-11,
522,Priya,45,anjali@gmail.com,Chennai,Mouse,5.0,14999.0,74995,Debit Card,delivered,five,N/A,2024-04-13,1.0
523,Mohit,NA,,mumbai ,Monitor,2.0,,,Cash,Pending,5,,2024-02-15,3.0
524,Kiran,,sara@gmail.com,Mumbai,Monitor,5.0,,unknown,Net Banking,Returned,5,N/A,2022-11-03,3.0
525,Priya,22,,Kolkata,Mouse,3.0,25999.0,77997,Credit Card,Pending,15,,2022-03-05,7.0
526,Mohit,,mohit@yahoo.com,,Mobile,,9999.0,0,credit card,Pending,15,2,2023-02-08,2.0
527,Rahul,,,Bangalore,Laptop,4.0,9999.0,39996,Credit Card,pending,0,2,2023-07-23,
528,Mohit,30,priyagmail.com,Ahmedabad,Mouse,4.0,,unknown,credit card,delivered,15,5,2024-06-25,2.0
529,Sneha,NA,,Bangalore,Headphones,5.0,14999.0,74995,Net Banking,Delivered,,4,2023-04-11,-1.0
530,Amit,40,,Mumbai,Monitor,2.0,,0,Cash,pending,10,1,2024-01-19,7.0
531,David,40,anjali@gmail.com,mumbai ,Laptop,,1999.0,,Debit Card,Returned,five,,2023-05-09,
532,Sara,40,kiran@gmail.com,,Mouse,,1999.0,0,Credit Card,Returned,15,5,2024-09-10,5.0
533,Rahul,45,,Mumbai,Keyboard,,9999.0,unknown,Net Banking,pending,10,,2023-08-11,-1.0
534,Kiran,NA,kirangmail.com,Mumbai,Keyboard,3.0,1999.0,5997,UPI,pending,,1,2023-08-01,3.0
535,Rahul,25,,mumbai ,Tablet,1.0,4999.0,4999,UPI,Cancelled,0,,2023-05-12,1.0
536,Rahul,30,,Kolkata,Mouse,2.0,25999.0,51998,credit card,Pending,15,2,2023-09-11,-1.0
537,Anjali,25,rahulgmail.com,Pune,Mouse,1.0,9999.0,9999,Cash,Pending,five,4,2023-06-25,
538,Priya,45,,Mumbai,Mobile,2.0,4999.0,9998,Cash,Returned,15,3,2023-10-15,5.0
539,John,,mohit@yahoo.com,Bangalore,Monitor,5.0,4999.0,24995,upi,Returned,0,3,2024-02-04,-1.0
540,Mohit,22,,mumbai ,Keyboard,4.0,,unknown,upi,Cancelled,10,3,2023-04-05,3.0
541,Kiran,,anjaligmail.com,Chennai,Monitor,1.0,9999.0,9999,UPI,pending,five,2,2024-04-01,3.0
542,Priya,25,amit@yahoo.com,,Laptop,1.0,,,credit card,Returned,10,2,2023-07-15,
543,Amit,22,amit@gmail.com,mumbai ,Keyboard,3.0,4999.0,14997,upi,Pending,,,2022-10-18,1.0
544,Priya,30,mohitgmail.com,Bangalore,Tablet,1.0,1999.0,1999,UPI,Returned,five,1,2023-12-27,
545,Priya,45,johngmail.com,Kolkata,Mouse,3.0,14999.0,44997,Credit Card,Returned,15,3,2023-04-10,1.0
546,Sneha,NA,priya@yahoo.com,mumbai ,Headphones,3.0,4999.0,14997,Debit Card,pending,15,1,2022-09-22,2.0
547,Priya,25,,Mumbai,Laptop,4.0,4999.0,19996,Credit Card,delivered,five,3,2023-07-08,-1.0
548,Mohit,30,amit@gmail.com,Kolkata,Mobile,1.0,14999.0,14999,credit card,Cancelled,15,5,2023-04-02,1.0
549,David,,mohit@gmail.com,Chennai,Laptop,,14999.0,unknown,Cash,pending,15,1,2023-06-12,7.0
550,Priya,40,mohit@gmail.com,Hyderabad,Monitor,3.0,9999.0,29997,upi,Cancelled,0,N/A,2023-07-03,5.0
551,Mohit,30,david@gmail.com,DELHI,Mobile,3.0,,,UPI,pending,15,1,2024-02-18,
552,Rahul,25,anjaligmail.com,Mumbai,Mobile,3.0,14999.0,44997,Credit Card,pending,,2,2023-12-07,5.0
553,Amit,40,anjali@yahoo.com,Mumbai,Tablet,1.0,25999.0,25999,Credit Card,Cancelled,five,1,2023-02-03,5.0
554,Kiran,NA,davidgmail.com,Chennai,Laptop,2.0,,0,Credit Card,pending,5,4,2022-05-02,
555,Amit,22,snehagmail.com,Bangalore,Keyboard,4.0,25999.0,103996,Credit Card,Cancelled,0,4,2022-01-20,7.0
556,Kiran,25,priya@yahoo.com,mumbai ,Mobile,5.0,1999.0,9995,Credit Card,Pending,15,3,2022-06-24,-1.0
557,Sara,45,priyagmail.com,Chennai,Mouse,,,unknown,Credit Card,delivered,5,3,2024-05-05,1.0
558,David,,,Bangalore,Headphones,3.0,4999.0,14997,Debit Card,delivered,0,2,2022-05-04,1.0
559,Priya,30,amit@yahoo.com,Mumbai,Laptop,,25999.0,unknown,Debit Card,Delivered,five,,2024-03-21,7.0
560,Rahul,NA,rahulgmail.com,DELHI,Tablet,3.0,14999.0,44997,Net Banking,Returned,15,2,2024-06-27,2.0
561,John,30,anjali@gmail.com,Hyderabad,Headphones,,1999.0,0,Credit Card,delivered,5,2,2023-09-18,1.0
562,Anjali,45,davidgmail.com,DELHI,Keyboard,1.0,25999.0,25999,Debit Card,Cancelled,0,2,2023-06-27,1.0
563,Amit,NA,rahulgmail.com,Mumbai,Keyboard,2.0,,unknown,UPI,Cancelled,5,4,2024-03-26,3.0
564,David,22,priya@gmail.com,Bangalore,Mobile,5.0,14999.0,74995,upi,Delivered,15,5,2022-12-09,1.0
565,Sara,45,mohitgmail.com,Chennai,Mouse,2.0,,unknown,Credit Card,Cancelled,5,1,2022-03-14,2.0
566,Anjali,,sneha@gmail.com,mumbai ,Headphones,4.0,4999.0,19996,Credit Card,Returned,5,2,2024-01-26,7.0
567,Sneha,45,rahul@yahoo.com,DELHI,Tablet,2.0,14999.0,29998,UPI,Pending,10,2,2023-04-11,1.0
568,Anjali,40,rahul@gmail.com,Ahmedabad,Headphones,5.0,1999.0,9995,Debit Card,Cancelled,5,3,2023-12-10,7.0
569,David,35,priya@yahoo.com,Ahmedabad,Mouse,,25999.0,,Debit Card,delivered,15,N/A,2022-06-10,5.0
570,Mohit,35,,mumbai ,Mobile,1.0,,unknown,Net Banking,Pending,,1,2022-10-13,5.0
571,Anjali,22,mohit@yahoo.com,Delhi,Headphones,1.0,14999.0,14999,Cash,Pending,0,5,2022-02-15,-1.0
572,John,35,,Chennai,Keyboard,,,unknown,Credit Card,Delivered,15,,2022-01-13,3.0
573,Rahul,22,anjali@yahoo.com,Pune,Mobile,,14999.0,0,upi,Cancelled,five,4,2022-06-15,
574,John,,sara@gmail.com,Pune,Mouse,1.0,,,UPI,pending,,5,2023-10-11,7.0
575,Amit,45,,Delhi,Headphones,2.0,,,UPI,Returned,,1,2024-03-24,3.0
576,Rahul,25,davidgmail.com,Hyderabad,Mobile,2.0,,0,Net Banking,Delivered,five,4,2023-01-11,
577,John,35,,,Keyboard,5.0,,,Cash,Cancelled,0,1,2024-08-19,3.0
578,Anjali,25,,mumbai ,Tablet,4.0,14999.0,59996,upi,pending,five,N/A,2022-12-20,1.0
579,John,25,mohitgmail.com,Delhi,Laptop,4.0,1999.0,7996,Debit Card,Cancelled,0,,2022-07-12,2.0
580,David,22,john@yahoo.com,Bangalore,Headphones,2.0,4999.0,9998,UPI,Returned,15,,2023-05-24,
581,David,25,amitgmail.com,DELHI,Tablet,3.0,4999.0,14997,Cash,delivered,10,,2022-01-22,
582,Kiran,NA,,Bangalore,Mouse,3.0,14999.0,44997,UPI,Pending,10,2,2024-03-16,5.0
583,Anjali,30,,Bangalore,Monitor,3.0,1999.0,5997,Debit Card,pending,,3,2023-01-16,2.0
584,Priya,30,rahulgmail.com,Mumbai,Tablet,2.0,,0,Net Banking,Pending,15,3,2024-09-23,3.0
585,Rahul,22,,Hyderabad,Headphones,2.0,25999.0,51998,Net Banking,Pending,,3,2022-07-08,1.0
586,Sara,NA,rahul@yahoo.com,Bangalore,Laptop,1.0,14999.0,14999,credit card,delivered,,3,2024-07-31,
587,Kiran,40,kirangmail.com,Ahmedabad,Tablet,3.0,14999.0,44997,credit card,Delivered,five,4,2023-12-24,1.0
588,Kiran,40,amit@yahoo.com,Chennai,Headphones,,25999.0,,UPI,Delivered,10,1,2022-05-23,7.0
589,Amit,35,johngmail.com,Delhi,Monitor,2.0,25999.0,51998,upi,Returned,five,,2023-10-19,1.0
590,Kiran,35,,mumbai ,Monitor,5.0,14999.0,74995,Credit Card,pending,10,4,2024-09-26,2.0
591,John,,sara@gmail.com,Hyderabad,Tablet,4.0,9999.0,39996,UPI,Returned,,1,2024-01-04,2.0
592,Mohit,NA,johngmail.com,Pune,Mobile,4.0,,unknown,upi,delivered,,1,2024-01-16,2.0
593,Priya,45,priya@yahoo.com,Mumbai,Headphones,3.0,14999.0,44997,credit card,Cancelled,15,2,2022-08-01,7.0
594,John,35,rahul@yahoo.com,,Headphones,,25999.0,,Credit Card,Cancelled,,3,2023-04-19,5.0
595,John,22,amitgmail.com,Kolkata,Keyboard,,14999.0,,upi,pending,15,1,2023-07-27,
596,Amit,30,anjaligmail.com,Delhi,Mouse,3.0,14999.0,44997,UPI,Returned,0,5,2023-11-13,
597,Priya,,john@yahoo.com,Hyderabad,Monitor,5.0,14999.0,74995,credit card,delivered,0,N/A,2023-01-06,3.0
598,Rahul,30,sara@yahoo.com,Hyderabad,Mobile,5.0,1999.0,9995,Credit Card,Cancelled,10,4,2022-06-16,
599,David,40,john@gmail.com,Chennai,Mouse,3.0,1999.0,5997,credit card,Pending,0,5,2024-07-22,-1.0
600,Sara,45,,Delhi,Monitor,5.0,9999.0,49995,Net Banking,Cancelled,5,1,2022-06-21,2.0
601,Rahul,NA,,Delhi,Mobile,3.0,9999.0,29997,Debit Card,delivered,5,N/A,2023-06-15,2.0
602,Priya,25,mohit@yahoo.com,Delhi,Mouse,5.0,25999.0,129995,Debit Card,Delivered,15,3,2024-03-25,3.0
603,Rahul,NA,,Kolkata,Laptop,3.0,4999.0,14997,credit card,Delivered,5,2,2023-12-09,-1.0
604,Rahul,40,rahulgmail.com,Delhi,Headphones,2.0,,,credit card,Delivered,0,1,2023-12-12,-1.0
605,David,35,priya@gmail.com,mumbai ,Laptop,4.0,1999.0,7996,Cash,Delivered,10,1,2023-05-11,1.0
606,Kiran,25,kirangmail.com,Chennai,Mobile,,1999.0,,credit card,Cancelled,0,1,2022-11-05,2.0
607,David,45,saragmail.com,mumbai ,Mobile,,9999.0,0,Net Banking,delivered,0,1,2024-05-16,-1.0
608,Rahul,35,,,Laptop,1.0,25999.0,25999,credit card,Delivered,5,5,2023-08-16,-1.0
609,Rahul,30,anjali@gmail.com,Hyderabad,Headphones,4.0,9999.0,39996,Cash,Pending,,2,2023-12-26,5.0
610,Anjali,NA,priyagmail.com,Hyderabad,Keyboard,3.0,1999.0,5997,UPI,delivered,five,1,2022-04-26,1.0
611,Kiran,,john@yahoo.com,Kolkata,Keyboard,4.0,1999.0,7996,upi,Returned,5,5,2022-12-02,5.0
612,Rahul,25,,Mumbai,Keyboard,4.0,4999.0,19996,Cash,pending,0,4,2022-10-25,5.0
613,Mohit,25,rahul@yahoo.com,mumbai ,Laptop,,,,credit card,Pending,0,3,2023-06-20,2.0
614,Mohit,,priyagmail.com,Ahmedabad,Tablet,2.0,25999.0,51998,upi,pending,,5,2022-12-13,3.0
615,Anjali,NA,kiran@yahoo.com,,Tablet,,14999.0,unknown,Debit Card,Returned,0,1,2024-02-14,3.0
616,Amit,30,amit@gmail.com,Delhi,Headphones,4.0,4999.0,19996,credit card,Delivered,5,4,2023-05-17,7.0
617,Priya,40,kiran@gmail.com,DELHI,Mouse,3.0,4999.0,14997,Net Banking,Returned,15,2,2023-11-27,3.0
618,David,40,,,Laptop,4.0,14999.0,59996,upi,Delivered,15,1,2023-11-09,5.0
619,Amit,NA,anjali@gmail.com,Bangalore,Monitor,3.0,14999.0,44997,credit card,Cancelled,five,2,2023-04-06,5.0
620,Kiran,,anjali@gmail.com,DELHI,Headphones,2.0,9999.0,19998,credit card,delivered,five,5,2023-03-18,7.0
621,Mohit,30,david@gmail.com,Kolkata,Headphones,4.0,25999.0,103996,Net Banking,Returned,,,2023-04-27,3.0
622,Rahul,22,amit@gmail.com,Hyderabad,Tablet,3.0,9999.0,29997,upi,pending,,1,2024-02-24,-1.0
623,Sara,25,,Pune,Tablet,,9999.0,unknown,Credit Card,pending,5,2,2024-07-01,2.0
624,Priya,25,,Hyderabad,Mobile,3.0,25999.0,77997,Credit Card,delivered,10,1,2023-10-26,5.0
625,Anjali,,john@gmail.com,mumbai ,Laptop,4.0,25999.0,103996,UPI,Returned,,4,2023-11-05,3.0
626,Anjali,25,,,Mouse,1.0,14999.0,14999,upi,pending,10,2,2023-08-10,7.0
627,David,35,anjali@gmail.com,Chennai,Tablet,3.0,14999.0,44997,UPI,Delivered,10,5,2022-11-03,5.0
628,Kiran,25,kiran@gmail.com,Hyderabad,Tablet,2.0,25999.0,51998,Credit Card,delivered,,4,2024-04-03,5.0
629,Mohit,40,,DELHI,Monitor,3.0,1999.0,5997,UPI,Pending,15,4,2022-08-03,3.0
630,Kiran,30,amitgmail.com,Ahmedabad,Mobile,5.0,14999.0,74995,credit card,pending,15,3,2023-10-02,
631,Sara,22,davidgmail.com,Ahmedabad,Mobile,5.0,14999.0,74995,Debit Card,Pending,five,,2023-06-30,-1.0
632,Mohit,45,priyagmail.com,Kolkata,Mouse,4.0,14999.0,59996,UPI,pending,5,3,2022-11-04,
633,Sneha,35,priyagmail.com,Mumbai,Mobile,2.0,14999.0,29998,upi,Cancelled,15,4,2023-09-08,7.0
634,Rahul,35,,Mumbai,Tablet,4.0,,,upi,Cancelled,five,5,2023-03-23,2.0
635,Sara,22,amit@gmail.com,mumbai ,Tablet,1.0,,unknown,upi,Delivered,15,3,2023-10-22,
636,Kiran,30,sneha@gmail.com,,Laptop,1.0,14999.0,14999,Net Banking,pending,,N/A,2023-11-05,7.0
637,Sara,35,kiran@gmail.com,Hyderabad,Mouse,4.0,1999.0,7996,Net Banking,pending,15,N/A,2022-09-15,
638,Rahul,35,rahul@gmail.com,Chennai,Tablet,2.0,14999.0,29998,Cash,Returned,10,N/A,2024-02-01,7.0
639,David,45,,Pune,Headphones,4.0,25999.0,103996,credit card,Pending,10,N/A,2022-02-27,2.0
640,Amit,40,amit@gmail.com,DELHI,Mobile,4.0,,unknown,UPI,delivered,15,3,2023-01-07,
641,Anjali,25,davidgmail.com,Pune,Laptop,,9999.0,0,Cash,Cancelled,10,1,2024-09-08,-1.0
642,Sara,35,rahul@yahoo.com,DELHI,Headphones,2.0,9999.0,19998,upi,Delivered,10,N/A,2024-02-14,1.0
643,Priya,,sara@yahoo.com,Bangalore,Keyboard,4.0,14999.0,59996,UPI,delivered,0,3,2024-04-22,5.0
644,Amit,45,anjali@gmail.com,DELHI,Keyboard,,25999.0,0,Debit Card,pending,15,N/A,2023-09-09,
645,Kiran,35,,Delhi,Laptop,1.0,14999.0,14999,Debit Card,Pending,,,2022-05-20,-1.0
646,Anjali,,sara@yahoo.com,Bangalore,Tablet,,4999.0,0,Debit Card,pending,,N/A,2024-04-30,3.0
647,Rahul,25,,Pune,Headphones,3.0,4999.0,14997,upi,delivered,5,1,2024-03-29,1.0
648,Sneha,35,priya@yahoo.com,Kolkata,Keyboard,5.0,,0,upi,Pending,0,4,2024-08-03,7.0
649,Rahul,30,,mumbai ,Laptop,5.0,9999.0,49995,Credit Card,pending,,4,2023-03-16,-1.0
650,Sneha,25,snehagmail.com,Kolkata,Tablet,4.0,,unknown,credit card,Returned,15,2,2024-07-31,5.0
651,Mohit,35,johngmail.com,Bangalore,Headphones,2.0,25999.0,51998,upi,Pending,0,3,2024-05-26,3.0
652,Priya,35,sara@yahoo.com,Mumbai,Headphones,5.0,14999.0,74995,Debit Card,Cancelled,five,4,2022-08-30,
653,Priya,,,Delhi,Monitor,,14999.0,0,Credit Card,Delivered,10,2,2022-08-06,5.0
654,David,22,,mumbai ,Headphones,3.0,25999.0,77997,UPI,Returned,five,3,2024-07-19,2.0
655,David,30,johngmail.com,Ahmedabad,Tablet,5.0,1999.0,9995,Cash,Pending,0,3,2024-09-18,
656,Amit,40,,Bangalore,Headphones,4.0,4999.0,19996,upi,Cancelled,five,3,2023-06-28,5.0
657,Mohit,40,,Bangalore,Tablet,3.0,25999.0,77997,credit card,Returned,5,5,2022-10-17,-1.0
658,Amit,22,snehagmail.com,Chennai,Mobile,,,unknown,Credit Card,Returned,10,2,2024-08-03,
659,Sara,NA,amit@yahoo.com,,Headphones,4.0,1999.0,7996,Cash,Returned,0,N/A,2023-04-24,
660,John,45,priyagmail.com,Bangalore,Mouse,2.0,1999.0,3998,Debit Card,pending,,N/A,2024-06-06,3.0
661,Mohit,22,davidgmail.com,Delhi,Mobile,,25999.0,,upi,Returned,five,1,2023-07-31,3.0
662,Kiran,25,,Delhi,Mouse,3.0,,0,UPI,Pending,0,1,2022-01-27,5.0
663,Sara,NA,john@gmail.com,Mumbai,Keyboard,,,unknown,Net Banking,Returned,10,,2024-04-30,
664,Sara,35,,Mumbai,Keyboard,5.0,4999.0,24995,Credit Card,delivered,,4,2024-07-17,1.0
665,Amit,35,mohit@gmail.com,Chennai,Mobile,3.0,4999.0,14997,Cash,Returned,10,,2023-02-13,-1.0
666,John,40,anjali@yahoo.com,DELHI,Monitor,,4999.0,,Debit Card,Cancelled,five,1,2024-09-04,-1.0
667,Anjali,NA,anjali@yahoo.com,Kolkata,Monitor,5.0,4999.0,24995,Net Banking,Returned,0,N/A,2023-01-12,5.0
668,Priya,30,mohit@yahoo.com,Mumbai,Monitor,3.0,25999.0,77997,UPI,Returned,five,2,2024-04-10,
669,Mohit,25,john@yahoo.com,Delhi,Mouse,,4999.0,unknown,Cash,Cancelled,5,2,2023-12-04,
670,David,,john@gmail.com,Delhi,Laptop,3.0,4999.0,14997,Net Banking,Delivered,,4,2024-07-13,5.0
671,Kiran,40,,Delhi,Mouse,4.0,,0,Net Banking,Delivered,0,,2022-04-07,
672,Mohit,,amit@gmail.com,Kolkata,Tablet,2.0,4999.0,9998,Net Banking,pending,15,N/A,2023-04-19,
673,Rahul,45,rahulgmail.com,Delhi,Keyboard,5.0,9999.0,49995,Net Banking,Cancelled,five,1,2023-04-06,5.0
674,Rahul,,priya@gmail.com,DELHI,Headphones,1.0,1999.0,1999,Cash,pending,15,N/A,2023-07-02,
675,Mohit,NA,,Kolkata,Laptop,,25999.0,0,Debit Card,Pending,0,2,2024-09-15,1.0
676,Rahul,22,sneha@yahoo.com,DELHI,Mobile,1.0,,,Cash,pending,,2,2024-04-15,1.0
677,Priya,NA,mohit@gmail.com,Bangalore,Mobile,4.0,4999.0,19996,credit card,pending,15,4,2022-11-05,5.0
678,Kiran,35,,Pune,Laptop,4.0,25999.0,103996,UPI,Delivered,0,,2022-01-21,-1.0
679,Amit,NA,,Ahmedabad,Headphones,4.0,14999.0,59996,Cash,delivered,,,2024-01-01,7.0
680,Mohit,22,david@gmail.com,mumbai ,Tablet,,14999.0,,Net Banking,Delivered,10,,2024-08-15,5.0
681,Anjali,NA,,Pune,Laptop,4.0,1999.0,7996,Debit Card,Cancelled,five,2,2024-06-29,5.0
682,Kiran,35,,DELHI,Headphones,4.0,4999.0,19996,Debit Card,Cancelled,five,,2022-12-19,5.0
683,Kiran,45,anjaligmail.com,Chennai,Tablet,4.0,,0,credit card,pending,0,,2024-09-09,5.0
684,Priya,30,kiran@yahoo.com,Pune,Headphones,2.0,4999.0,9998,UPI,Pending,5,5,2022-05-13,1.0
685,David,45,rahulgmail.com,Mumbai,Mouse,3.0,9999.0,29997,Credit Card,Cancelled,15,1,2022-01-19,7.0
686,Sara,35,,Hyderabad,Mouse,1.0,25999.0,25999,Credit Card,delivered,10,2,2022-08-21,-1.0
687,Anjali,25,amit@yahoo.com,Delhi,Laptop,5.0,25999.0,129995,upi,delivered,,N/A,2023-12-08,-1.0
688,Rahul,22,david@gmail.com,DELHI,Laptop,1.0,25999.0,25999,upi,Pending,10,2,2024-08-28,
689,Sara,NA,priyagmail.com,Hyderabad,Mouse,,14999.0,0,Debit Card,Delivered,5,4,2022-10-27,5.0
690,David,NA,,Bangalore,Laptop,1.0,4999.0,4999,UPI,Cancelled,five,N/A,2024-02-27,5.0
691,Sneha,30,david@yahoo.com,Bangalore,Mouse,,,,Cash,Returned,15,4,2023-01-05,-1.0
692,David,NA,rahul@gmail.com,Delhi,Laptop,,9999.0,,UPI,Cancelled,15,N/A,2023-06-13,2.0
693,David,22,rahul@gmail.com,Kolkata,Headphones,1.0,14999.0,14999,Cash,pending,five,5,2023-03-21,-1.0
694,David,45,,mumbai ,Mobile,,,unknown,credit card,Returned,15,,2022-11-08,2.0
695,Sneha,NA,sara@yahoo.com,Kolkata,Laptop,5.0,25999.0,129995,Credit Card,delivered,10,4,2024-06-27,
696,David,40,sneha@gmail.com,,Tablet,,4999.0,0,Net Banking,Cancelled,five,2,2024-01-07,1.0
697,Mohit,40,,,Laptop,5.0,25999.0,129995,credit card,Delivered,10,3,2022-01-29,
